bin_online,ent_coef,logp_mean,qw_mean,w_absmean,mu_absmean,w_frac_sat,log_std_mean,offline_p,run,task,group,seed,entropy_estimate,ratio_ge_gq,gq_norm
55000,0.04237536666914815,0.4903513975441456,-40.69584083557129,0.628866896033287,0.8205171376466751,0.2450474463403225,-0.37953266501426697,0.7533801704805436,can_mix_prefill_s2,can,mix_prefill,2,-0.4903513975441456,,
60000,0.041123432591557464,-0.1856835603713989,-38.46466979980469,0.6253259062767029,0.80378178358078,0.2386439859867096,-0.37346151471138,0.7412001374139843,can_mix_prefill_s2,can,mix_prefill,2,0.1856835603713989,,
65000,0.03977443249896163,0.09577347338199615,-38.00133228302002,0.6258742362260818,0.8198231756687164,0.2405134066939354,-0.3699824661016464,0.7293937644995804,can_mix_prefill_s2,can,mix_prefill,2,-0.09577347338199615,,
70000,0.038564421143382724,0.1837875247001648,-39.465474128723145,0.6264884024858475,0.816480278968811,0.2416294738650322,-0.37598496675491333,0.7192165753454234,can_mix_prefill_s2,can,mix_prefill,2,-0.1837875247001648,,
75000,0.03853375688195225,-0.48766785860061646,-37.384249687194824,0.6258162707090378,0.8001948297023773,0.2349330484867096,-0.37041072547435755,0.7093194856483516,can_mix_prefill_s2,can,mix_prefill,2,0.48766785860061646,,
80000,0.037164426082745124,0.29519612342119217,-35.636959075927734,0.6309052556753159,0.8189300894737244,0.2443847730755806,-0.3729871436953544,0.6996910887467526,can_mix_prefill_s2,can,mix_prefill,2,-0.29519612342119217,,
85000,0.036386678041890226,0.38932581990957255,-38.80445194244385,0.6301578134298325,0.8296358436346054,0.2457101158797741,-0.3754635155200958,0.6903205890532564,can_mix_prefill_s2,can,mix_prefill,2,-0.38932581990957255,,
90000,0.03646504230797286,-0.2691012382507324,-33.601847076416014,0.6297229766845703,0.8048072218894958,0.24095983505249025,-0.3667590856552124,0.6800798835063337,can_mix_prefill_s2,can,mix_prefill,2,0.2691012382507324,,
95000,0.035006758430972625,0.02455556020140648,-34.463050842285156,0.6298026293516159,0.8182722479104996,0.2414899654686451,-0.3726047873497009,0.6701278003611019,can_mix_prefill_s2,can,mix_prefill,2,-0.02455556020140648,,
100000,0.03486855854280287,0.14540421403944495,-33.36231851577759,0.6284210681915283,0.8227049708366394,0.2440708801150322,-0.3738628923892975,0.6615275587780353,can_mix_prefill_s2,can,mix_prefill,2,-0.14540421403944495,,
105000,0.034742874745279526,0.1727060228586197,-32.16768836975098,0.6283810436725616,0.8096572011709213,0.245012566447258,-0.3694075271487236,0.6531452692418841,can_mix_prefill_s2,can,mix_prefill,2,-0.1727060228586197,,
110000,0.03380405516363675,0.45461209490895277,-32.963321685791016,0.6300000548362732,0.8206751346588135,0.2420131266117096,-0.3829397410154342,0.6449727501321119,can_mix_prefill_s2,can,mix_prefill,2,-0.45461209490895277,,
115000,0.033874663570895726,-0.42260728031396866,-33.45936965942383,0.6275376677513123,0.80189348757267,0.2400251217186451,-0.3654487356543541,0.637002224274678,can_mix_prefill_s2,can,mix_prefill,2,0.42260728031396866,,
120000,0.03309649296104904,0.4273787081241608,-32.8466552734375,0.6319153308868408,0.8146779537200928,0.24517300426959993,-0.3810168862342834,0.6282720061682567,can_mix_prefill_s2,can,mix_prefill,2,-0.4273787081241608,,
125000,0.0338957920670509,0.15269727259874344,-32.41222429275513,0.6301957666873932,0.8127643018960953,0.244349904358387,-0.37320027500391,0.6197693385250503,can_mix_prefill_s2,can,mix_prefill,2,-0.15269727259874344,,
130000,0.03421509210020297,0.08710707724094395,-31.081138610839844,0.631727933883667,0.811994194984436,0.2446986734867096,-0.371142253279686,0.6124060164713749,can_mix_prefill_s2,can,mix_prefill,2,-0.08710707724094395,,
135000,0.0338200427126139,0.36754386126995087,-30.008082389831543,0.6320913881063461,0.8190442621707916,0.2450125701725483,-0.3791096657514572,0.6052156055065047,can_mix_prefill_s2,can,mix_prefill,2,-0.36754386126995087,,
140000,0.03323096991516643,0.02868522703647615,-31.40083885192871,0.6277465373277664,0.8096387982368469,0.2412458211183548,-0.37662196159362793,0.5981920856065945,can_mix_prefill_s2,can,mix_prefill,2,-0.02868522703647615,,
145000,0.03250507246702902,0.43741023540496826,-31.451284408569336,0.6330927759408951,0.8145774304866791,0.246163509786129,-0.37335781008005137,0.5913297129999757,can_mix_prefill_s2,can,mix_prefill,2,-0.43741023540496826,,
150000,0.03225438557565208,0.845462542772293,-31.318678283691405,0.6319942712783814,0.8218614220619201,0.24854911863803864,-0.38627093434333803,0.5837988578217326,can_mix_prefill_s2,can,mix_prefill,2,-0.845462542772293,,
155000,0.032073026732541574,0.46948847919702535,-31.467707633972168,0.6309705227613449,0.816187173128128,0.2445591650903225,-0.37838301062583923,0.5764505652679681,can_mix_prefill_s2,can,mix_prefill,2,-0.46948847919702535,,
160000,0.031070565106347175,0.004282139241695404,-29.191328525543213,0.6285918354988098,0.8009817600250244,0.2402343861758709,-0.38346703350543976,0.5700753051705489,can_mix_prefill_s2,can,mix_prefill,2,-0.004282139241695404,,
165000,0.031769220344722224,-0.4132138043642044,-30.34024715423584,0.6228178441524506,0.7882532775402069,0.2355608381330967,-0.37915403395891184,0.5638395183753055,can_mix_prefill_s2,can,mix_prefill,2,0.4132138043642044,,
170000,0.0320093757938593,0.21159857511520389,-29.481065273284912,0.6285242587327957,0.8068328350782394,0.2428850568830967,-0.38631361722946167,0.5577386774214738,can_mix_prefill_s2,can,mix_prefill,2,-0.21159857511520389,,
175000,0.0322596179321408,-0.1754108816385269,-28.38615226745605,0.6261842846870422,0.8039966225624084,0.2378627359867096,-0.3796681761741638,0.5539872465429534,can_mix_prefill_s2,can,mix_prefill,2,0.1754108816385269,,
0,0.3705165250226855,-18.549345016479492,115.15092658996582,0.5196517109870911,0.0996272806078195,0.09552874229848385,-0.1452633552253246,0.9016336547812588,can_mix_prefill_s3,can,mix_prefill,3,18.549345016479492,,
5000,0.07187702548690135,-7.085061728954316,59.31097173690796,0.5846481174230576,0.5865675583481789,0.17382813058793545,-0.31023551896214485,0.8861334000221388,can_mix_prefill_s3,can,mix_prefill,3,7.085061728954316,,
10000,0.04954766319133335,0.8997485712170601,-8.831864595413208,0.6049759835004807,0.7833203077316284,0.2071010172367096,-0.49965739250183105,0.8711570889447849,can_mix_prefill_s3,can,mix_prefill,3,-0.8997485712170601,,
15000,0.051803192077204546,0.5998894572257996,-51.03375720977783,0.6211743056774139,0.811677947640419,0.2304338850080967,-0.41219815611839294,0.8566785967910797,can_mix_prefill_s3,can,mix_prefill,3,-0.5998894572257996,,
20000,0.066156315151602,0.9877999573945999,-60.548359870910645,0.6217146664857864,0.8186305463314056,0.236467644572258,-0.4180722311139107,0.8426735072787792,can_mix_prefill_s3,can,mix_prefill,3,-0.9877999573945999,,
25000,0.06717143198475238,-0.22923047095537186,-60.473379135131836,0.6143030673265457,0.7934043556451797,0.2214355580508709,-0.4148504212498665,0.8291189751842606,can_mix_prefill_s3,can,mix_prefill,3,0.22923047095537186,,
30000,0.06119386244565246,0.8290290474891663,-55.20705718994141,0.627159833908081,0.8263166069984436,0.23847657442092896,-0.39285852909088137,0.8143916212247237,can_mix_prefill_s3,can,mix_prefill,3,-0.8290290474891663,,
35000,0.05576950502581893,1.036003664135933,-53.61349010467529,0.6282786726951599,0.8295703381299973,0.2421526350080967,-0.39282454550266266,0.8001599416781973,can_mix_prefill_s3,can,mix_prefill,3,-1.036003664135933,,
40000,0.051851708116009775,-0.6957845017313957,-44.01989936828613,0.6161690801382065,0.7981590777635574,0.2254115641117096,-0.37937189638614655,0.7879286821904739,can_mix_prefill_s3,can,mix_prefill,3,0.6957845017313957,,
45000,0.048751179920509424,0.8499899655580521,-42.39831829071045,0.6324704736471176,0.8389058709144592,0.2487444244325161,-0.38822007924318314,0.7760657338259286,can_mix_prefill_s3,can,mix_prefill,3,-0.8499899655580521,,
50000,0.0459215033333748,1.0309876762330532,-39.73647975921631,0.6358229666948318,0.8344822078943253,0.2490583285689354,-0.3743855878710747,0.7645547070300119,can_mix_prefill_s3,can,mix_prefill,3,-1.0309876762330532,,
55000,0.04356073490343985,0.2770770341157913,-38.43466567993164,0.6276976466178894,0.8248601853847504,0.2421177551150322,-0.3711667135357857,0.7533801704805436,can_mix_prefill_s3,can,mix_prefill,3,-0.2770770341157913,,
60000,0.04207633133977649,0.27551463842391977,-35.96803436279297,0.6287673592567444,0.819258189201355,0.2418805867433548,-0.3856370866298675,0.7412001374139843,can_mix_prefill_s3,can,mix_prefill,3,-0.27551463842391977,,
