task,group,bin_online,ent_coef_mean,ent_coef_sem,ent_coef_count,logp_mean_mean,logp_mean_sem,logp_mean_count,qw_mean_mean,qw_mean_sem,qw_mean_count,w_absmean_mean,w_absmean_sem,w_absmean_count,mu_absmean_mean,mu_absmean_sem,mu_absmean_count,w_frac_sat_mean,w_frac_sat_sem,w_frac_sat_count,log_std_mean_mean,log_std_mean_sem,log_std_mean_count,offline_p_mean,offline_p_sem,offline_p_count,ratio_ge_gq_mean,ratio_ge_gq_sem,ratio_ge_gq_count,gq_norm_mean,gq_norm_sem,gq_norm_count,entropy_estimate_mean,entropy_estimate_sem,entropy_estimate_count
can,iql_prefill,145000,0.03651296963604784,0.0009036312752813613,3,0.3660014073053996,0.16490083942397415,3,-32.13486878077189,1.053069599754462,3,0.6342012484868368,0.002827834023795346,3,0.8165941288073858,0.005885451102971031,3,0.2475237287580967,0.0015363185236509952,3,-0.37292057772477466,0.001135556914059874,3,0.5913297129999757,0.0,3,,,0,,,0,-0.3660014073053996,0.16490083942397415,3
can,iql_prefill,150000,0.035894293400148485,0.0007133431384599713,3,-0.2438403805096944,0.3251201209045035,3,-29.655185572306312,1.1687373637028047,3,0.6285378376642863,0.0021217539492295635,3,0.8013964494069418,0.004271565170771358,3,0.24107143878936768,0.002859399903124712,3,-0.3707433760166168,0.002210959920413844,3,0.5837988578217326,0.0,3,,,0,,,0,0.2438403805096944,0.3251201209045035,3
can,iql_prefill,155000,0.035207936804120675,0.0006482023424935341,3,0.03314272190133732,0.026714663376649114,3,-30.254004796346027,0.8735582843377718,3,0.6310597211122513,0.0020853885283461868,3,0.807019387682279,0.001859952762669119,3,0.24102493499716124,0.0023231417303049232,3,-0.37736322234074277,0.003139353133564939,3,0.5764505652679681,0.0,3,,,0,,,0,-0.03314272190133732,0.026714663376649114,3
can,iql_prefill,160000,0.03482525489913916,0.0005458026407505541,3,0.1092816603680452,0.161757906103264,3,-30.55331627527873,0.5207038394844614,3,0.6325619618097941,0.0016709919212187878,3,0.8094403296709061,0.00543853040827279,3,0.24518695349494615,0.0016224492462058363,3,-0.3729410395026207,0.002223636925690993,3,0.5700753051705489,0.0,3,,,0,,,0,-0.1092816603680452,0.161757906103264,3
can,iql_prefill,165000,0.03475857459319131,0.0007720065303414586,3,-0.19067850212256113,0.19937778642006862,3,-30.858065446217854,1.1518215354426884,3,0.6296229114135107,0.0024467400070246805,3,0.8000685125589371,0.005629102958889399,3,0.23989723746975264,0.0014090185135264186,3,-0.37371385594209033,0.0005634093572838833,3,0.5638395183753055,0.0,3,,,0,,,0,0.19067850212256113,0.19937778642006862,3
can,iql_prefill,170000,0.03420111445399617,0.0008972301607965237,3,0.32226911808053654,0.15328175365191554,3,-29.569963614145916,1.0764552920051074,3,0.6326256493727366,0.0024694207764151366,3,0.8102479229370753,0.0029354455903561807,3,0.24537296344836554,0.0019540931507390225,3,-0.3791215568780899,0.0029440852713519374,3,0.5577386774214738,0.0,3,,,0,,,0,-0.32226911808053654,0.15328175365191554,3
can,iql_prefill,175000,0.033789953465263,0.0011442381300306782,3,-0.44258342186609906,0.2616017893717556,3,-29.27530860900879,0.5968249746267984,3,0.6261119643847147,0.0013349194180427592,3,0.7996536294619242,0.008617870442310058,3,0.23465402921040854,0.003921993156738095,3,-0.37321630120277405,0.0015393450443407662,3,0.5539872465429534,0.0,3,,,0,,,0,0.44258342186609906,0.2616017893717556,3
can,mix_fixed,0,0.3744454033672809,0.00016788011512492375,3,-16.518505891164143,0.056736829471592996,3,112.85081609090169,0.9971686205446225,3,0.5284058650334676,0.001126322436709968,3,0.22809941042214632,0.011960870762340727,3,0.10754976359506448,0.0014914980541030005,3,-0.1764392939706643,0.0043430273899677,3,0.5,0.0,3,,,0,,,0,16.518505891164143,0.056736829471592996,3
can,mix_fixed,5000,0.09124143226072186,0.0023533888603448233,3,-2.9596335366368294,0.5669333139731813,3,65.50479284922282,2.936393910123556,3,0.5982948243618011,0.0024210295245743287,3,0.7128495872020721,0.012443446097134058,3,0.19417318577567735,0.0008524929301541725,3,-0.4035257821281751,0.01987189030797894,3,0.5,0.0,3,,,0,,,0,2.9596335366368294,0.5669333139731813,3
can,mix_fixed,10000,0.07495839856564995,0.0030336387221943316,3,0.5926708877086639,0.41517682758664903,3,16.35337796310584,3.755676849456457,3,0.6129412750403086,0.0026000968594791832,3,0.7951507220665613,0.010853378758609469,3,0.21738979841272035,0.0044690522355929786,3,-0.46143106122811633,0.004974514830667224,3,0.5,0.0,3,,,0,,,0,-0.5926708877086639,0.41517682758664903,3
can,mix_fixed,15000,0.08175627741341784,0.004070397156632114,3,0.33187320828437805,0.6726828033212188,3,-16.136314223210018,5.294518262500303,3,0.6153011173009872,0.0011552723093654746,3,0.7970670859018961,0.01149324826836707,3,0.22259812926252684,0.0009535231091961031,3,-0.42952848225831985,0.02499602919588292,3,0.5,0.0,3,,,0,,,0,-0.33187320828437805,0.6726828033212188,3
can,mix_fixed,20000,0.07591654943923153,0.004862212939211359,3,-0.1670624123265346,0.2191321992191343,3,-24.810611804326374,5.301475169337091,3,0.6145775417486826,0.0029276440807425395,3,0.7934469431638718,0.004649490658943696,3,0.2234235592186451,0.0018828330004672896,3,-0.40478578209877014,0.011751125597644107,3,0.5,0.0,3,,,0,,,0,0.1670624123265346,0.2191321992191343,3
can,mix_fixed,25000,0.0673218637394408,0.005082593717013476,3,0.12682758644223213,0.18918813454201394,3,-27.092434724171955,5.473204969034244,3,0.6220214366912842,0.0011601652251896786,3,0.8118388702472051,0.0021990654934689094,3,0.23218936969836554,0.0022959284399959113,3,-0.39203382035096485,0.005174008830084773,3,0.5,0.0,3,,,0,,,0,-0.12682758644223213,0.18918813454201394,3
can,mix_fixed,30000,0.06062226490428046,0.004291976273906498,3,-0.0859996090332667,0.2262089167237943,3,-26.12218240102132,5.901460522060241,3,0.6210816740989685,0.0006086948130265726,3,0.8059937278429667,0.005676299073836473,3,0.2310732990503311,0.0018863709884181254,3,-0.3883297979831695,0.004986463794087922,3,0.5,0.0,3,,,0,,,0,0.0859996090332667,0.2262089167237943,3
can,mix_fixed,35000,0.051474106808503416,0.003260843395589903,3,-0.30449046070377034,0.30821005539459473,3,-26.57052532831828,4.7272918979433705,3,0.6204207936922709,0.0017225347912476947,3,0.8057220727205276,0.005474358127393534,3,0.2307942807674408,0.0034993497339198365,3,-0.3861244097352028,0.002982545556904251,3,0.5,0.0,3,,,0,,,0,0.30449046070377034,0.30821005539459473,3
can,mix_fixed,40000,0.04944384971943989,0.0025550226249619976,3,-0.5562373846769333,0.22976846164625697,3,-27.498914400736492,4.909949041427933,3,0.6213915944099426,0.0009038902932277416,3,0.8012463500102361,0.007844325541421667,3,0.231340691447258,0.0032460827756888924,3,-0.376800795396169,0.0010088957942605155,3,0.5,0.0,3,,,0,,,0,0.5562373846769333,0.22976846164625697,3
can,mix_fixed,45000,0.04654804823609685,0.0022938611636553435,3,-0.04167751719554264,0.28443945235950674,3,-29.304383118947346,3.943674087531201,3,0.6245983292659124,0.0026481620658233684,3,0.812982365489006,0.009853596084445729,3,0.23763021702567735,0.0036880007460656783,3,-0.37998677293459576,0.0008775728019630535,3,0.5,0.0,3,,,0,,,0,0.04167751719554264,0.28443945235950674,3
can,mix_fixed,50000,0.043768717767670696,0.001822518224732068,3,0.031256094574928284,0.14100509134203532,3,-30.02550808588664,3.083593168653638,3,0.6261502554019293,7.662755313989834e-05,3,0.8133108665545782,0.004464213262266155,3,0.23736282686392465,0.0014250431151016216,3,-0.37995224942763645,0.0041210334224311505,3,0.5,0.0,3,,,0,,,0,-0.031256094574928284,0.14100509134203532,3
can,mix_fixed,55000,0.04192085512913759,0.0024098816135201353,3,0.6089063261946043,0.14677902523113867,3,-33.265793800354004,1.175524820171485,3,0.6289821763833364,0.00228590264935987,3,0.8310413658618927,0.008088618690859192,3,0.2461635172367096,0.0033270755072828985,3,-0.3778829574584961,0.004611782754285113,3,0.5,0.0,3,,,0,,,0,-0.6089063261946043,0.14677902523113867,3
can,mix_fixed,60000,0.040217607542872374,0.0018188825112819354,3,0.006290975213050849,0.22140987044243668,3,-32.31444269816081,1.7681957474090169,3,0.6259076078732808,0.0010805680139717938,3,0.814475679397583,0.008094332123520696,3,0.23972285191218057,0.0023856880282072004,3,-0.3801837146282196,0.0016700031699483026,3,0.5,0.0,3,,,0,,,0,-0.006290975213050849,0.22140987044243668,3
can,mix_fixed,65000,0.039175815212850726,0.0018710696239264701,3,-0.087176909049352,0.4102394775717286,3,-32.65037171045939,1.0449219774168403,3,0.6263760924339294,0.003843176664032509,3,0.8121730933586756,0.012500411502975603,3,0.23643276592095694,0.006135354605732874,3,-0.3790167222420375,0.002198987215610007,3,0.5,0.0,3,,,0,,,0,0.087176909049352,0.4102394775717286,3
can,mix_fixed,70000,0.03841044621852533,0.0015228158684114216,3,0.307000357657671,0.1869795820976047,3,-33.49850273132324,0.991712063380794,3,0.6271745363871256,0.0025723472633286328,3,0.815546249349912,0.010207406211437689,3,0.2431757003068924,0.003561595917838212,3,-0.3803776105244954,0.0033561946913819724,3,0.5,0.0,3,,,0,,,0,-0.307000357657671,0.1869795820976047,3
can,mix_fixed,75000,0.03738301216314233,0.001674998047180591,3,0.43065278852979344,0.07732139492345802,3,-33.44831132888794,1.034761046165455,3,0.6299401670694351,0.0018615394067724622,3,0.8199210862318674,0.0031053359297124857,3,0.24357097471753755,0.0016212390437999457,3,-0.3769485801458359,0.007819572716195537,3,0.5,0.0,3,,,0,,,0,-0.43065278852979344,0.07732139492345802,3
can,mix_fixed,80000,0.03636523030387854,0.0014910865282909572,3,0.26911898081501323,0.17656062902047492,3,-32.61970520019531,2.046546158733068,3,0.6284502198298773,0.003550475860134796,3,0.8171661049127579,0.00749310149485894,3,0.2408389262855053,0.0034904171186825534,3,-0.38493039458990097,0.005504135891387571,3,0.5,0.0,3,,,0,,,0,-0.26911898081501323,0.17656062902047492,3
can,mix_fixed,85000,0.036128242965787614,0.0015935071674548086,3,-0.3373178628583749,0.18171959121928338,3,-30.676566918690998,1.38311517546934,3,0.6267739087343216,0.0018778965073458144,3,0.8064604153235754,0.005522150645125551,3,0.23737445349494615,0.0021427034359898815,3,-0.3772248749931653,0.005018732926347727,3,0.5,0.0,3,,,0,,,0,0.3373178628583749,0.18171959121928338,3
can,mix_fixed,90000,0.035764480518797985,0.0012027384320771723,3,0.23284575690825782,0.21771107210186952,3,-31.827141952514648,1.0329955647690208,3,0.6292477925618489,0.0014502060521005469,3,0.8158151706059774,0.008683839816062246,3,0.2431547741095225,0.002596832901905842,3,-0.38230372667312623,0.0010966345231852841,3,0.5,0.0,3,,,0,,,0,-0.23284575690825782,0.21771107210186952,3
can,mix_fixed,95000,0.0357391604688018,0.0010087340156863548,3,-0.09020509570837021,0.22779539352799166,3,-32.085158030192055,0.6922847127024903,3,0.6263736834128698,0.0031168845928715486,3,0.807417963941892,0.008572300055582103,3,0.23794411371151605,0.0030750250725936506,3,-0.3778952161471049,0.0030130162379814794,3,0.5,0.0,3,,,0,,,0,0.09020509570837021,0.22779539352799166,3
can,mix_fixed,100000,0.0347222248713175,0.0007644845989194335,3,0.48591665364801884,0.11860099572886564,3,-31.564688682556152,0.9565200249418447,3,0.6283907492955526,0.0025588536211870283,3,0.8236812700827917,0.00871303372135326,3,0.242617666721344,0.002332720620133189,3,-0.3848378484447797,0.0029959172199269103,3,0.5,0.0,3,,,0,,,0,-0.48591665364801884,0.11860099572886564,3
can,mix_fixed,105000,0.03444790914654727,0.0007136304264899943,3,0.036723494529724114,0.037744129934789004,3,-32.66456667582194,1.2153490105154428,3,0.6278903583685557,0.002029163424024229,3,0.8080321103334427,0.006666300973597038,3,0.2385486550629139,0.0025344918351097247,3,-0.38293734689553577,0.0012916630107807766,3,0.5,0.0,3,,,0,,,0,-0.036723494529724114,0.037744129934789004,3
can,mix_fixed,110000,0.033506911372144975,0.0005194350635871847,3,-0.015065095697840073,0.18266354538190743,3,-31.989010175069172,1.3533175367477712,3,0.6268724153439204,0.0010523179634190614,3,0.8086037635803223,0.007499866102070211,3,0.2390485592186451,0.0022149096840268032,3,-0.38215509057044983,0.0018022303494452199,3,0.5,0.0,3,,,0,,,0,0.015065095697840073,0.18266354538190743,3
can,mix_fixed,115000,0.032857768579075686,0.0007115834276939949,3,0.09213971594969432,0.07255039760052179,3,-32.9500683148702,0.7777779076389044,3,0.6284428437550863,0.0014541570498441112,3,0.8091301520665487,0.005055075737681613,3,0.23949033891161284,0.0028711358297729213,3,-0.37987211098273593,0.001591819888719559,3,0.5,0.0,3,,,0,,,0,-0.09213971594969432,0.07255039760052179,3
can,mix_fixed,120000,0.032362988951305516,0.0006699225666008785,3,0.0005778978268305377,0.2894372070225434,3,-31.959781773885094,0.7064918770065056,3,0.6268124341964721,0.0014937650270309137,3,0.8070492585500082,0.006005402438515098,3,0.23816965222358702,0.002783055818882472,3,-0.3819516718387604,0.0026792693855760296,3,0.5,0.0,3,,,0,,,0,-0.0005778978268305377,0.2894372070225434,3
can,mix_fixed,125000,0.032252685104807166,0.0005709380965230612,3,0.3642165381461382,0.4200125910986703,3,-32.66048192977905,0.979570676155511,3,0.6292234112819036,0.0020177524436388794,3,0.8180288970470428,0.005441540264716684,3,0.24250140537818274,0.002904040597282367,3,-0.38654110580682755,0.004359528832280645,3,0.5,0.0,3,,,0,,,0,-0.3642165381461382,0.4200125910986703,3
can,mix_fixed,130000,0.03212282642101242,0.0006685694575754798,3,-0.3136652068545421,0.11011576658520139,3,-31.527423699696858,0.22040070754517224,3,0.6245390623807907,0.0006219340321363071,3,0.7987973541021347,0.004572292173821125,3,0.2378394827246666,0.001050638113856972,3,-0.3802981699506442,0.0022505357743436115,3,0.5,0.0,3,,,0,,,0,0.3136652068545421,0.11011576658520139,3
can,mix_fixed,135000,0.032308907185991546,0.0007375724808037418,3,-0.1765966136008501,0.3829422401727309,3,-30.998054186503094,1.1758192430300878,3,0.6257031063238779,0.0032390341278547494,3,0.8032965262730917,0.012641022310537155,3,0.23795574034253755,0.004873892052814529,3,-0.37944545100132626,0.0021716383323581124,3,0.5,0.0,3,,,0,,,0,0.1765966136008501,0.3829422401727309,3
can,mix_fixed,140000,0.032105508850266494,0.0009067014354186679,3,0.49388790627320606,0.03611313494903667,3,-32.58641735712687,0.5424982621581079,3,0.6306321869293848,0.0007926908102381246,3,0.8181629329919815,0.00264251153557366,3,0.2441987656056881,0.001130570471349949,3,-0.38721804320812225,0.0032554187413318192,3,0.5,0.0,3,,,0,,,0,-0.49388790627320606,0.03611313494903667,3
can,mix_fixed,145000,0.03203597410271561,0.0008612879695026108,3,0.020485207438468944,0.0893871354627154,3,-30.48006518681844,0.5259558404354776,3,0.6271053701639175,0.0016122653068163179,3,0.8072706113258997,0.005137453276094069,3,0.2391183152794838,0.000793282471185498,3,-0.3847619816660881,0.0006161848378978977,3,0.5,0.0,3,,,0,,,0,-0.020485207438468944,0.0893871354627154,3
can,mix_fixed,150000,0.031889599735538114,0.0007716243609729825,3,-0.18517177700996398,0.20273554765202606,3,-31.533912150065106,0.07487096005857151,3,0.6250167886416117,0.0026210817582913307,3,0.8025537570317587,0.005681344894918116,3,0.23744420607884723,0.0028616684089958974,3,-0.38510902722676593,0.003193375251876252,3,0.5,0.0,3,,,0,,,0,0.18517177700996398,0.20273554765202606,3
can,mix_fixed,155000,0.03172839082156614,0.000404565625840277,3,-0.04866860434412954,0.1880445107633246,3,-31.271044095357258,0.4442525870846273,3,0.6270982374747595,0.0004953325860176778,3,0.805107370018959,0.0011935231688805852,3,0.23806037132938704,0.0015356984234523412,3,-0.3880238061149915,0.0019507298549762686,3,0.5,0.0,3,,,0,,,0,0.04866860434412954,0.1880445107633246,3
can,mix_fixed,160000,0.03171651183317099,0.0004869695270737564,3,-0.1622122252980868,0.1735433290899393,3,-31.420818328857422,0.6999176314274251,3,0.6267225096623102,0.0014495440786018235,3,0.7999189446369807,0.003151182474872293,3,0.2367234118282795,0.001299122865003882,3,-0.38243628789981204,0.003604892721620047,3,0.5,0.0,3,,,0,,,0,0.1622122252980868,0.1735433290899393,3
can,mix_fixed,165000,0.031134522341502158,0.00036431643460359514,3,-0.23449061810970306,0.16751288306020967,3,-30.394800821940105,0.22913513489325507,3,0.6261402666568756,0.002836867330049503,3,0.8007293144861857,0.008238911310742076,3,0.23897880191604295,0.0031662179078547547,3,-0.3827209497491519,0.002874471280909192,3,0.5,0.0,3,,,0,,,0,0.23449061810970306,0.16751288306020967,3
can,mix_fixed,170000,0.031032118185733707,0.00028076257987567037,3,-0.20487853387991586,0.1516495053580208,3,-31.42061726252238,0.9134551892324783,3,0.624941552678744,0.0017762028567831249,3,0.7993297229210535,0.0042068278015662324,3,0.2373279482126236,0.0018752070141591162,3,-0.3869771137833595,0.0003698972611043971,3,0.5,0.0,3,,,0,,,0,0.20487853387991586,0.1516495053580208,3
can,mix_fixed,175000,0.031073831083873835,0.00042844918700016965,3,0.045231719811757366,0.14002709037454192,3,-31.27409299214681,0.6303913522671364,3,0.6308546662330627,0.003883841011923288,3,0.8079313238461813,0.004692253531525647,3,0.24032739301522574,0.0031498656474439235,3,-0.3832954168319702,0.0009019887699511167,3,0.5,0.0,3,,,0,,,0,-0.045231719811757366,0.14002709037454192,3
can,mix_linear,0,0.37168823778629295,4.162374114269228e-05,3,-17.789125839869182,0.18125299167873568,3,112.64148902893066,0.41475462799807056,3,0.5191175242265066,0.0013194066230542544,3,0.16366829847296074,0.008296716990205785,3,0.09774925994376342,0.0014612867659336518,3,-0.1614168584346771,0.003390719481231014,3,0.779112,0.0,3,,,0,,,0,17.789125839869182,0.18125299167873568,3
can,mix_linear,5000,0.08047255499598878,0.0006413146254147348,3,-5.1330726146698,0.4443159465087501,3,56.05757268269857,0.45215923749527065,3,0.591364766160647,0.005067928429473255,3,0.6494122867782911,0.011996955440031713,3,0.18851144736011824,0.007041515010616595,3,-0.3375275122622649,0.007311571249075753,3,0.7455120000000001,0.0,3,,,0,,,0,5.1330726146698,0.4443159465087501,3
can,mix_linear,10000,0.053756541417290714,0.004283348969772279,3,0.4012095555663109,0.5972517999585225,3,-7.153244907657306,3.155185477898934,3,0.6130750079949697,0.005544252387111375,3,0.7891623228788376,0.02004151229214382,3,0.21678526078661284,0.007669036819613387,3,-0.44941966483990353,0.0027299875839856672,3,0.7119120000000002,0.0,3,,,0,,,0,-0.4012095555663109,0.5972517999585225,3
can,mix_linear,15000,0.06096945210980869,0.005260299113870608,3,1.0527159447471302,0.4783082371348104,3,-44.687927881876625,7.10047625321804,3,0.6213193833827972,0.0006188172039657328,3,0.8161733547846476,0.005222038231098969,3,0.2325148917734623,0.0002620294678833432,3,-0.4214700907468796,0.019530289956788877,3,0.678312,0.0,3,,,0,,,0,-1.0527159447471302,0.4783082371348104,3
can,mix_linear,20000,0.06819447156352297,0.0022731601401549655,3,0.06746567289034526,0.340784521988639,3,-47.587711016337074,8.139406205019002,3,0.6161335408687592,0.0018826332284981441,3,0.8011951645215353,0.008599476499212453,3,0.2256789542734623,0.002738055191664676,3,-0.4110492914915085,0.008489910499316553,3,0.644712,0.0,3,,,0,,,0,-0.06746567289034526,0.340784521988639,3
can,mix_linear,25000,0.06704345103353258,0.0040857207746765505,3,0.24707971575359503,0.3300429148700765,3,-40.03977139790853,7.306258343393249,3,0.6181059728066126,0.0037400602738083934,3,0.8077321449915568,0.008973211183548088,3,0.23107329880197844,0.00468292382902012,3,-0.4023861587047577,0.011588938371287638,3,0.6111120000000001,0.0,3,,,0,,,0,-0.24707971575359503,0.3300429148700765,3
can,mix_linear,30000,0.06291662702957783,0.007633277804688095,3,0.43284229189157486,0.07645059890642943,3,-28.84622459411621,9.417626117984822,3,0.6205983956654867,0.0011647360035102658,3,0.8146069486935934,0.0007106131111393013,3,0.2348679433266322,0.0023906874299394532,3,-0.3946043213208516,0.009901722027791361,3,0.5733119999999999,0.0,3,,,0,,,0,-0.43284229189157486,0.07645059890642943,3
can,mix_linear,35000,0.05910302846071617,0.009209418444884794,3,0.5757483368118604,0.2115447340734449,3,-24.206377764542896,11.173767971860029,3,0.625190739830335,0.0012597429142341236,3,0.824154312411944,0.004577116662470036,3,0.24093192939956984,0.0031683291350421768,3,-0.383212111890316,0.0021915079996586216,3,0.535512,0.0,3,,,0,,,0,-0.5757483368118604,0.2115447340734449,3
can,mix_linear,40000,0.054128469961384894,0.005465560317229435,3,0.35598743334412575,0.24194880262132423,3,-23.440848102172215,9.756278865307676,3,0.6244268864393234,0.0014039689543680065,3,0.8182071099678675,0.005235691446311816,3,0.2388509213924408,0.0033793925178052806,3,-0.3818833455443382,0.0008236944357903726,3,0.501912,0.0,3,,,0,,,0,-0.35598743334412575,0.24194880262132423,3
can,mix_linear,45000,0.049070443756257444,0.004064369568289473,3,-0.04695636779069901,0.20632900950977498,3,-24.747298916180927,7.940883916226985,3,0.6230242302020391,0.0019086866441899847,3,0.8116321961085001,0.005732375712145878,3,0.2355608381330967,0.0034119736490863467,3,-0.3847576528787613,0.002816679210571005,3,0.468312,0.0,3,,,0,,,0,0.04695636779069901,0.20632900950977498,3
can,mix_linear,50000,0.046203811528782,0.0038810060364479794,3,0.2464375222722689,0.23977810992826362,3,-24.5175621509552,6.454831940577146,3,0.6238155613342921,0.0026893350954151764,3,0.8126685867706934,0.007285988597112421,3,0.23701405276854834,0.004816819641174401,3,-0.38865474859873456,0.004811179714594482,3,0.434712,0.0,3,,,0,,,0,-0.2464375222722689,0.23977810992826362,3
can,mix_linear,55000,0.044928485915685656,0.0035527004021708693,3,0.2064140314857165,0.25163599278448306,3,-23.252747456232708,5.6115729860329,3,0.6242224375406901,0.0011698565676196108,3,0.8144504874944687,0.005553226334312864,3,0.23709543297688165,0.0014924031292509925,3,-0.38298726330200833,0.007472349485907863,3,0.40111199999999997,0.0,3,,,0,,,0,-0.2064140314857165,0.25163599278448306,3
can,mix_linear,60000,0.043508912088970286,0.002676123288042462,3,-0.0566664402683576,0.17537276309639863,3,-20.99174715677897,4.500135679578424,3,0.6232709209124248,0.0023417907969279237,3,0.8038913249969483,0.005223415812691983,3,0.2357049971818924,0.0036449433801152,3,-0.3862929403781891,0.011890010284784442,3,0.3633119999999999,0.0,3,,,0,,,0,0.0566664402683576,0.17537276309639863,3
can,mix_linear,65000,0.04178610127419228,0.0016039212185906997,3,-0.05487549304962158,0.46917902092773983,3,-21.731733957926433,2.5540891948509983,3,0.6220985849698385,0.0028597896588855062,3,0.8064031054576238,0.010374659271030637,3,0.23496792341272035,0.004656208549486066,3,-0.38513367374738056,0.007081100358105523,3,0.32551199999999997,0.0,3,,,0,,,0,0.05487549304962158,0.46917902092773983,3
can,mix_linear,70000,0.04096462599312261,0.0020582154760480716,3,-0.03332265838980677,0.11079698578117825,3,-20.0153165658315,1.4864276788954043,3,0.6234529614448547,0.0022561962367825396,3,0.8022446682055792,0.0025971886883752703,3,0.23461915055910745,0.0031140511242053488,3,-0.3832731246948242,0.0052385098393969085,3,0.29191199999999995,0.0,3,,,0,,,0,0.03332265838980677,0.11079698578117825,3
can,mix_linear,75000,0.04011078629021839,0.0016352060336635899,3,0.16467416969438395,0.2488558367984944,3,-19.344074090321858,0.8709597722079461,3,0.6237516204516093,0.0015139479700256048,3,0.8056013186772665,0.0045018496590835625,3,0.23516556123892465,0.001027614750988968,3,-0.3947516282399495,0.0045737783640301,3,0.258312,0.0,3,,,0,,,0,-0.16467416969438395,0.2488558367984944,3
can,mix_linear,80000,0.03825387779312824,0.0022442275587545813,3,-0.3063083440065384,0.1412342606087393,3,-19.300111770629883,0.5030131379039483,3,0.6215166946252187,0.0018263286955139892,3,0.7974689453840256,0.0062663435744006665,3,0.2312825620174408,0.0030942190694353577,3,-0.39273794492085773,0.0033048764249072973,3,0.22471199999999994,0.0,3,,,0,,,0,0.3063083440065384,0.1412342606087393,3
can,mix_linear,85000,0.03719033648570374,0.0024845788232256446,3,0.22854241107900938,0.2531699971389115,3,-18.729548772176106,1.130905654599697,3,0.6229095906019211,0.0012237886032325385,3,0.8047373642524084,0.007267951965557769,3,0.23506092901031175,0.0008782637158618916,3,-0.3985971187551816,0.00499243436117645,3,0.19111199999999995,0.0,3,,,0,,,0,-0.22854241107900938,0.2531699971389115,3
can,mix_linear,90000,0.0357572374741236,0.0018398864665017589,3,0.026248025894165045,0.309738340356497,3,-18.535184860229492,0.4457348820778525,3,0.6228641510009766,0.0019297133843094677,3,0.7996807893117269,0.008446844998820967,3,0.2325799971818924,0.0038220469083879174,3,-0.40087310671806337,0.002102208762659665,3,0.15331199999999995,0.0,3,,,0,,,0,-0.026248025894165045,0.309738340356497,3
can,mix_linear,95000,0.03445600265016153,0.0014237577445006915,3,-0.07261853789289792,0.14111096746364848,3,-18.40432596206665,0.9539399107075535,3,0.6199254592259725,0.001492452298402988,3,0.7953991740942001,0.0048906646996718425,3,0.2300967387855053,0.0022168622024239582,3,-0.4020938550432523,0.003132353765587689,3,0.11551199999999995,0.0,3,,,0,,,0,0.07261853789289792,0.14111096746364848,3
can,mix_linear,100000,0.034072344501813207,0.0010538371052582307,3,0.18971127520004907,0.2621404704574361,3,-18.57023064295451,0.728146559419322,3,0.6204167952140173,0.002199158551620856,3,0.7990619589885076,0.003080854330949312,3,0.23146857569615045,0.0031585470145602543,3,-0.40394191195567447,0.0018367708574391886,3,0.09999999999999991,0.0,3,,,0,,,0,-0.18971127520004907,0.2621404704574361,3
can,mix_linear,105000,0.03365466097990666,0.00076993267896051,3,0.45273954669634503,0.2129124155869486,3,-18.871609052022297,2.4040206121666383,3,0.6229740877946218,0.0004219573096085342,3,0.8062268942594528,0.002778827841403455,3,0.2355840876698494,0.001827128646057527,3,-0.4079492713014285,0.004992939475437685,3,0.09999999999999991,0.0,3,,,0,,,0,-0.45273954669634503,0.2129124155869486,3
can,mix_linear,110000,0.03359641639205311,0.00032027365388607695,3,0.18599851429462433,0.11447823111614908,3,-17.33386214574178,1.8183818582195541,3,0.6224604447682699,0.0015565974179063266,3,0.8007070074478785,0.0027945379849361445,3,0.23173596834143004,0.0015938728201724778,3,-0.405976136525472,0.005398396091868124,3,0.09999999999999991,0.0,3,,,0,,,0,-0.18599851429462433,0.11447823111614908,3
can,mix_linear,115000,0.033004048427877304,0.0011499332737154604,3,-0.2425905093550682,0.23006609736993058,3,-17.469831625620525,2.294690840799988,3,0.6173502753178278,0.0005438764109517974,3,0.7891735583543777,0.0024958608241579757,3,0.2281552366912365,0.001500441177774229,3,-0.40507040172815323,0.0041606975101337,3,0.09999999999999991,0.0,3,,,0,,,0,0.2425905093550682,0.23006609736993058,3
can,mix_linear,120000,0.031651403636981996,0.000797144833558749,3,-0.17701521019140878,0.12824643235109365,3,-18.01121934254964,1.7833098745780194,3,0.6173385183016459,0.0007040882561227223,3,0.7831835269927979,0.0004126608558986412,3,0.2253255327542623,0.001483554333521182,3,-0.41069165468215946,0.005978334526795543,3,0.09999999999999991,0.0,3,,,0,,,0,0.17701521019140878,0.12824643235109365,3
can,mix_linear,125000,0.030836715417293162,0.0005178308434560958,3,0.04195537418127059,0.1836577289697709,3,-18.80107084910075,1.240127230128081,3,0.6184185445308685,0.0007568079982126424,3,0.7920857618252436,0.005582066294540304,3,0.22912017504374185,0.002049692844066955,3,-0.4124700203537941,0.003203242973078213,3,0.09999999999999991,0.0,3,,,0,,,0,-0.04195537418127059,0.1836577289697709,3
